BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sohail Khan,7.5,0,57,1,7.28,26,8,1,2,0
Ehsan Adil,5,0,31,1,6.20,18,4,1,0,0
Rahat Ali,6,0,37,0,6.17,21,5,0,1,0
Wahab Riaz,9,0,54,2,6.00,27,3,1,6,0
Shahid Afridi,4,0,30,0,7.50,7,2,0,0,0
Haris Sohail,2,0,7,0,3.50,5,0,0,0,0
