BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Craig McDermott,3,0,12,1,4.00,-,-,-,1,0
Paul Reiffel,7,1,18,2,2.57,-,-,-,1,1
Glenn McGrath,10,0,44,1,4.40,-,-,-,1,0
Steve Waugh,7,0,43,0,6.14,-,-,-,0,1
Shane Warne,10,0,25,1,2.50,-,-,-,0,0
Michael Bevan,8,0,35,2,4.38,-,-,-,2,0
Mark Waugh,5,0,23,0,4.60,-,-,-,1,0
