BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Martin Suji,10,1,55,2,5.50,-,-,-,1,1
Rajab Ali,10,0,45,3,4.50,-,-,-,4,0
Thomas Odoyo,8,0,58,0,7.25,-,-,-,1,1
Tito Odumbe,4,0,21,0,5.25,-,-,-,2,0
Aasif Karim,10,1,54,1,5.40,-,-,-,0,0
Maurice Odumbe,4,0,35,0,8.75,-,-,-,1,0
David Tikolo,3,0,21,0,7.00,-,-,-,0,0
Steve Tikolo,1,0,14,0,14.00,-,-,-,1,0
