BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Champaka Ramanayake,10,0,59,0,5.90,-,-,-,3,1
Kapila Wijegunawardene,7,0,54,0,7.71,-,-,-,3,5
Pramodya Wickramasinghe,10,1,50,2,5.00,-,-,-,1,2
Asanka Gurusinha,10,0,72,2,7.20,-,-,-,6,0
Ruwan Kalpage,10,0,51,0,5.10,-,-,-,0,0
Sanath Jayasuriya,3,0,18,0,6.00,-,-,-,0,0
