BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Zaheer Khan,7,0,33,2,4.71,30,2,0,5,1
Javagal Srinath,9,1,35,4,3.89,39,4,0,2,0
Ashish Nehra,7,1,35,4,5.00,29,6,0,1,0
