BATSMEN,,R,B,M,4s,6s,SR
Shane Watson,c Ouma b Odhiambo,21,17,32,3,1,123.53
Brad Haddin,c Patel b Kamande,65,79,109,9,1,82.28
Ricky Ponting,lbw b Obuya,36,54,83,5,0,66.67
Michael Clarke,c Patel b Odhiambo,93,80,109,7,1,116.25
Cameron White,b Kamande,2,6,6,0,0,33.33
Michael Hussey,c Obuya b Odhiambo,54,43,72,4,0,125.58
Steven Smith,not out,17,15,32,2,0,113.33
Mitchell Johnson,not out,12,7,9,2,0,171.43
