BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Danny Morrison,2,0,17,0,8.50,-,-,-,0,0
Dion Nash,10,1,49,0,4.90,-,-,-,0,0
Chris Cairns,10,1,53,1,5.30,-,-,-,0,0
Robert Kennedy,5,0,32,1,6.40,-,-,-,0,0
Nathan Astle,9,0,50,0,5.56,-,-,-,0,0
Shane Thomson,6,0,35,0,5.83,-,-,-,0,0
Roger Twose,8,0,40,0,5.00,-,-,-,0,0
