BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sheldon Cottrell,7,0,43,0,6.14,21,4,1,3,0
Kemar Roach,10,2,37,3,3.70,36,3,0,1,0
Oshane Thomas,7,0,43,1,6.14,23,6,1,0,0
Jason Holder,8,0,46,0,5.75,26,6,0,2,1
Fabian Allen,3,0,26,0,8.67,5,4,0,0,0
Carlos Brathwaite,9,0,63,4,7.00,22,3,3,3,1
Chris Gayle,6,0,28,1,4.67,16,1,0,1,0
