BATSMEN,,R,B,M,4s,6s,SR
Sanath Jayasuriya,c LO Tikolo b EO Odumbe,44,27,43,5,3,162.96
Romesh Kaluwitharana,b EO Odumbe,33,18,51,4,2,183.33
Asanka Gurusinha,c Onyango b Karim,84,103,120,7,3,81.55
Aravinda de Silva,c Modi b Suji,145,115,153,14,5,126.09
Arjuna Ranatunga,not out,75,40,49,13,1,187.50
Hashan Tillakaratne,run out,0,1,4,0,0,0.00
Roshan Mahanama,not out,0,0,3,0,0,0.00
