BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Danny Morrison,8,0,38,1,4.75,-,-,-,1,1
Dion Nash,7,1,26,3,3.71,-,-,-,1,0
Chris Cairns,4,0,24,0,6.00,-,-,-,0,0
Gavin Larsen,10,1,33,2,3.30,-,-,-,0,0
Shane Thomson,10,0,51,1,5.10,-,-,-,0,0
Chris Harris,9,0,45,1,5.00,-,-,-,0,0
Nathan Astle,2,0,6,0,3.00,-,-,-,0,0
