BATSMEN,,R,B,M,4s,6s,SR
Hashim Amla,not out,41,83,105,4,0,49.40
Quinton de Kock,c Mohammad Nabi b Gulbadin Naib,68,72,84,8,0,94.44
Andile Phehlukwayo,not out,17,17,21,2,1,100.00
