BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,10,0,48,2,4.80,35,6,0,0,0
Rubel Hossain,9.3,0,53,4,5.58,32,8,0,0,0
Arafat Sunny,8,0,42,0,5.25,23,3,1,0,0
Shakib Al Hasan,10,0,41,0,4.10,28,1,0,0,0
Taskin Ahmed,9,0,59,2,6.56,27,6,1,0,1
Sabbir Rahman,2,0,13,0,6.50,2,1,0,0,0
