BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Andy Roberts,12,3,25,2,2.08,-,-,-,0,0
Joel Garner,12,1,31,1,2.58,-,-,-,0,0
Malcolm Marshall,12,2,28,3,2.33,-,-,-,0,0
Michael Holding,12,1,25,1,2.08,-,-,-,0,0
Larry Gomes,7,0,29,1,4.14,-,-,-,0,0
Sir Viv Richards,5,0,18,0,3.60,-,-,-,0,0
