BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Craig McDermott,10,1,29,0,2.90,-,-,-,3,1
Bruce Reid,7.5,0,49,0,6.26,-,-,-,2,5
Mike Whitney,10,2,28,1,2.80,-,-,-,1,0
Steve Waugh,6,0,29,1,4.83,-,-,-,2,0
Peter Taylor,3,0,7,0,2.33,-,-,-,0,0
Tom Moody,4,0,18,0,4.50,-,-,-,0,0
