BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Derek Pringle,9,1,24,1,2.67,-,-,-,1,4
Chris Lewis,10,2,28,0,2.80,-,-,-,2,0
Phil DeFreitas,10,3,23,1,2.30,-,-,-,1,0
Sir Ian Botham,10,1,31,4,3.10,-,-,-,1,0
Phil Tufnell,9,0,52,1,5.78,-,-,-,0,1
Dermot Reeve,1,0,3,1,3.00,-,-,-,0,0
