BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,10,0,34,0,3.40,-,-,-,0,0
Balwinder Sandhu,12,1,36,1,3.00,-,-,-,0,0
Madan Lal,12,1,34,1,2.83,-,-,-,0,0
Roger Binny,12,1,48,3,4.00,-,-,-,0,0
Ravi Shastri,5.1,0,26,3,5.03,-,-,-,0,0
Sandeep Patil,3,0,25,0,8.33,-,-,-,0,0
