BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shapoor Zadran,10,1,38,4,3.80,41,4,0,2,1
Dawlat Zadran,10,1,29,3,2.90,48,4,0,2,0
Hamid Hassan,10,1,32,1,3.20,45,5,0,0,0
Gulbadin Naib,9,0,53,1,5.89,31,8,0,2,0
Mohammad Nabi,10,0,38,1,3.80,34,1,0,2,0
Javed Ahmadi,1,0,8,0,8.00,2,0,0,0,0
