BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Iain Wardlaw,9.3,0,61,0,6.42,29,9,0,2,1
Josh Davey,10,1,34,2,3.40,45,4,1,1,0
Alasdair Evans,10,1,30,2,3.00,45,3,0,4,0
Majid Haq,10,0,45,1,4.50,41,1,4,1,0
Richie Berrington,10,0,40,4,4.00,37,4,0,2,0
