BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Lasith Malinga,10,1,43,4,4.30,39,5,0,2,0
Nuwan Pradeep,10,1,38,1,3.80,40,5,0,2,0
Dhananjaya de Silva,8,0,32,3,4.00,24,0,1,0,0
Thisara Perera,8,0,34,0,4.25,23,2,0,0,0
Isuru Udana,8,0,41,2,5.13,28,3,2,1,0
Jeevan Mendis,3,0,23,0,7.67,5,0,2,0,0
