BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Glenn McGrath,9,2,24,2,2.67,36,1,0,1,0
Jason Gillespie,9,1,50,2,5.56,35,9,0,1,0
Andrew Symonds,10,1,35,0,3.50,37,4,0,0,0
Brett Lee,10,0,63,1,6.30,32,6,1,1,3
Brad Hogg,8,0,46,3,5.75,26,3,2,0,1
Damien Martyn,4,0,21,0,5.25,13,3,0,0,0
