BATSMEN,,R,B,M,4s,6s,SR
Craig Spearman,c & b Cork,5,16,22,0,0,31.25
Nathan Astle,c Hick b Martin,101,132,172,8,2,76.52
Stephen Fleming,c Thorpe b Hick,28,47,73,3,0,59.57
Roger Twose,c Thorpe b Hick,17,26,26,1,0,65.38
Chris Cairns,c Cork b Illingworth,36,30,36,4,1,120.00
Chris Harris,run out,10,16,22,1,0,62.50
Shane Thomson,not out,17,23,22,1,0,73.91
Lee Germon,not out,13,12,16,0,0,108.33
