BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chaminda Vaas,8,0,59,0,7.38,26,6,2,1,2
Pulasthi Gunaratne,6,0,46,0,7.67,15,7,0,0,0
Aravinda de Silva,5,0,36,0,7.20,9,3,1,0,0
Muttiah Muralitharan,10,0,47,1,4.70,32,3,1,1,1
Russel Arnold,2,0,21,0,10.50,5,2,1,1,0
Dilhara Fernando,9,0,47,3,5.22,21,4,0,1,0
Sanath Jayasuriya,10,0,59,0,5.90,26,3,1,1,0
