BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Allan Donald,6,0,34,2,5.67,-,-,-,3,0
Meyrick Pringle,6,0,37,1,6.17,-,-,-,2,2
Richard Snell,6,1,46,0,7.67,-,-,-,0,0
Brian McMillan,6,0,28,0,4.67,-,-,-,0,0
Adrian Kuiper,6,0,28,2,4.67,-,-,-,1,0
