BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,6,0,36,1,6.00,-,-,-,0,0
Manoj Prabhakar,5.1,1,33,1,6.39,-,-,-,0,1
Sachin Tendulkar,6,0,20,0,3.33,-,-,-,0,1
Javagal Srinath,6,0,39,1,6.50,-,-,-,0,3
Venkatapathy Raju,6,0,43,0,7.17,-,-,-,0,0
