BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Rashid Khan,6,1,24,0,4.00,-,-,-,0,0
Sarfraz Nawaz,9.1,1,50,2,5.45,-,-,-,0,0
Abdul Qadir,12,0,53,2,4.42,-,-,-,0,0
Ijaz Faqih,6,1,21,0,3.50,-,-,-,0,0
Shahid Mahboob,10,0,37,1,3.70,-,-,-,0,0
Mudassar Nazar,12,0,43,3,3.58,-,-,-,0,0
Zaheer Abbas,4,1,8,1,2.00,-,-,-,0,0
