BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Andy Roberts,9,2,33,0,3.67,-,-,-,0,0
Michael Holding,8,1,16,2,2.00,-,-,-,0,0
Colin Croft,10,1,42,3,4.20,-,-,-,0,0
Joel Garner,11,0,38,5,3.45,-,-,-,0,0
Sir Viv Richards,10,0,35,0,3.50,-,-,-,0,0
Collis King,3,0,13,0,4.33,-,-,-,0,0
