BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Ian Botham,12,2,44,2,3.67,-,-,-,0,0
Mike Hendrick,12,2,50,2,4.17,-,-,-,0,0
Chris Old,12,0,55,2,4.58,-,-,-,0,0
Sir Geoff Boycott,6,0,38,0,6.33,-,-,-,0,0
Phil Edmonds,12,2,40,2,3.33,-,-,-,0,0
Graham Gooch,4,0,27,0,6.75,-,-,-,0,0
Wayne Larkins,2,0,21,0,10.50,-,-,-,0,0
