BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mohammad Hafeez,6,1,32,0,5.33,18,4,0,0,0
Mohammad Amir,7,0,31,1,4.43,23,3,0,1,0
Shaheen Shah Afridi,9.1,0,35,6,3.82,34,1,1,4,0
Wahab Riaz,7,0,33,1,4.71,22,3,0,1,0
Imad Wasim,6,0,26,0,4.33,16,2,0,0,0
Shadab Khan,9,0,59,2,6.56,24,7,1,0,0
