BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Chaminda Vaas,5.4,1,18,1,3.18,26,2,0,0,1
Nuwan Kulasekara,7,3,10,0,1.43,36,1,0,0,0
Farveez Maharoof,10,3,25,4,2.50,48,2,1,0,1
Muttiah Muralitharan,5,0,19,4,3.80,22,3,0,2,0
