BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Boyd Rankin,4,0,36,1,9.00,13,2,2,2,3
Dave Langford-Smith,3,0,29,1,9.67,7,4,0,3,0
Andre Botha,1,0,4,0,4.00,5,1,0,0,0
Kevin O'Brien,1,0,4,0,4.00,5,1,0,0,0
Kenny Carroll,1,0,8,0,8.00,4,2,0,0,0
