BATSMEN,,R,B,M,4s,6s,SR
Lou Vincent,c Nixon b Anderson,0,6,4,0,0,0.00
Stephen Fleming,c Joyce b Anderson,7,11,25,1,0,63.64
Ross Taylor,c Flintoff b Plunkett,0,1,4,0,0,0.00
Scott Styris,not out,87,113,127,9,0,76.99
Craig McMillan,c Dalrymple b Panesar,27,34,52,3,0,79.41
Jacob Oram,not out,63,83,118,4,1,75.90
