BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mark Jonkman,6.1,1,35,0,5.68,23,5,1,0,1
Darron Reekers,6,1,48,0,8.00,17,6,2,0,0
Tim de Leede,10,1,40,2,4.00,40,4,1,1,0
Ryan ten Doeschate,10,0,76,2,7.60,28,9,1,4,0
Adeel Raja,7.5,0,61,0,7.79,15,6,2,0,1
Peter Borren,10,0,89,1,8.90,19,4,6,1,0
