BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Malcolm Marshall,10,1,53,0,5.30,-,-,-,3,0
Sir Curtly Ambrose,10,0,40,0,4.00,-,-,-,1,2
Winston Benjamin,10,0,49,1,4.90,-,-,-,1,0
Carl Hooper,10,0,41,0,4.10,-,-,-,0,0
Roger Harper,10,0,33,1,3.30,-,-,-,0,0
