BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Shaun Pollock,10,0,47,0,4.70,37,5,0,0,4
Jacques Kallis,10,1,43,0,4.30,39,7,0,2,0
Allan Donald,10,0,34,1,3.40,37,2,0,2,0
Lance Klusener,10,0,66,3,6.60,32,10,0,2,2
Nicky Boje,5,0,31,0,6.20,11,1,1,1,0
Hansie Cronje,5,0,24,0,4.80,12,1,0,0,0
