BATSMEN,,R,B,M,4s,6s,SR
Imam-ul-Haq,c & b Imran Tahir,44,58,71,6,0,75.86
Fakhar Zaman,c Amla b Imran Tahir,44,50,94,6,1,88.00
Babar Azam,c Ngidi b Phehlukwayo,69,80,113,7,0,86.25
Mohammad Hafeez,lbw b Markram,20,33,38,0,1,60.61
Haris Sohail,c de Kock b Ngidi,89,59,95,9,3,150.85
Imad Wasim,c sub (JP Duminy) b Ngidi,23,15,33,3,0,153.33
Wahab Riaz,b Ngidi,4,4,7,0,0,100.00
Sarfaraz Ahmed,not out,2,2,6,0,0,100.00
Shadab Khan,not out,1,1,2,0,0,100.00
