BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Andy Roberts,12,0,51,0,4.25,-,-,-,0,0
Malcolm Marshall,12,0,36,2,3.00,-,-,-,0,0
Winston Davis,12,0,57,1,4.75,-,-,-,0,0
Michael Holding,12,1,56,1,4.67,-,-,-,0,0
Larry Gomes,12,0,47,2,3.92,-,-,-,0,0
