BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Rodney Hogg,12,0,25,1,2.08,-,-,-,0,0
Jeff Thomson,11,0,64,0,5.82,-,-,-,0,0
Tom Hogan,12,0,60,1,5.00,-,-,-,0,0
Dennis Lillee,12,0,52,0,4.33,-,-,-,0,0
Trevor Chappell,10.5,0,51,1,4.71,-,-,-,0,0
