BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Sir Richard Hadlee,12,3,16,1,1.33,-,-,-,0,0
Lance Cairns,10,2,35,1,3.50,-,-,-,0,0
Martin Snedden,10.5,1,58,2,5.35,-,-,-,0,0
Ewen Chatfield,12,3,23,1,1.92,-,-,-,0,0
Martin Crowe,4,2,15,1,3.75,-,-,-,0,0
Jeremy Coney,4,1,22,0,5.50,-,-,-,0,0
