BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ashantha de Mel,12,4,32,5,2.67,-,-,-,0,0
Rumesh Ratnayake,11,4,18,2,1.64,-,-,-,0,0
Arjuna Ranatunga,10,2,50,0,5.00,-,-,-,0,0
Somachandra De Silva,12,5,11,2,0.92,-,-,-,0,0
Athula Samarasekera,11.2,2,38,0,3.35,-,-,-,0,0
Sidath Wettimuny,2,0,11,0,5.50,-,-,-,0,0
