BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Brett Lee,8,2,29,1,3.63,35,4,0,0,0
Shaun Tait,7,0,35,3,5.00,27,3,0,4,2
Mitchell Johnson,9.1,3,33,4,3.60,42,6,0,2,0
Shane Watson,3,1,9,1,3.00,16,2,0,1,0
Jason Krejza,9,0,47,0,5.22,22,3,0,1,0
Steven Smith,9,0,44,1,4.89,23,3,0,1,0
