BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,8.5,3,28,0,3.17,43,3,1,3,0
Syed Rasel,10,3,25,2,2.50,47,2,0,0,0
Abdur Razzak,10,1,30,2,3.00,41,3,0,0,0
Mohammad Rafique,10,3,33,2,3.30,46,2,2,2,0
Shakib Al Hasan,6,0,19,0,3.17,21,0,0,0,0
