BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
James Anderson,8,0,30,2,3.75,34,3,0,4,0
Sajid Mahmood,8.2,0,27,3,3.24,37,4,0,2,0
Andrew Flintoff,8,0,38,1,4.75,34,3,1,4,2
Monty Panesar,7,2,25,3,3.57,29,3,0,0,0
Paul Collingwood,4,0,14,0,3.50,14,1,0,0,0
Ravi Bopara,2,0,6,0,3.00,9,1,0,0,0
