BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mudassar Bukhari,10,0,44,0,4.40,28,2,0,2,0
Berend Westdijk,9,0,76,0,8.44,20,7,1,4,0
Ryan ten Doeschate,10,0,72,3,7.20,26,7,2,1,0
Bernard Loots,9,0,60,1,6.67,24,2,3,0,1
Pieter Seelaar,10,0,74,0,7.40,13,5,2,0,0
Tom Cooper,2,0,18,0,9.00,2,2,0,0,0
