BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Kapil Dev,10,0,30,2,3.00,46,1,0,5,2
Manoj Prabhakar,10,1,22,2,2.20,46,1,0,4,0
Javagal Srinath,8.1,0,37,2,4.53,34,5,0,1,2
Sachin Tendulkar,10,0,37,1,3.70,37,2,0,5,1
Venkatapathy Raju,10,1,41,1,4.10,32,2,0,0,0
