BATSMEN,,R,B,M,4s,6s,SR
Dwayne Smith,c Mooney b O'Brien,18,24,29,3,0,75.00
Chris Gayle,c O'Brien b Dockrell,36,65,79,3,1,55.38
Darren Bravo,run out (McBrine),0,0,4,0,0,0.00
Marlon Samuels,lbw b Dockrell,21,41,49,1,1,51.22
Denesh Ramdin,lbw b Dockrell,1,6,12,0,0,16.67
Lendl Simmons,c Dockrell b Sorensen,102,84,124,9,5,121.43
Daren Sammy,c Dockrell b Mooney,89,67,88,9,4,132.84
Andre Russell,not out,27,13,29,3,1,207.69
Jason Holder,not out,0,0,2,0,0,0.00
