BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mashrafe Mortaza,5,0,32,0,6.40,16,5,0,0,1
Mehidy Hasan,10,0,47,2,4.70,37,4,2,1,0
Mustafizur Rahman,7.1,0,48,0,6.70,19,6,0,3,0
Shakib Al Hasan,10,0,47,2,4.70,31,2,1,1,0
Mohammad Saifuddin,7,0,41,2,5.86,19,4,0,3,0
Mosaddek Hossain,8,0,33,2,4.13,27,3,0,1,0
