BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Bhuvneshwar Kumar,9,0,51,1,5.67,26,2,1,3,0
Jasprit Bumrah,10,1,55,4,5.50,33,7,0,2,0
Mohammed Shami,9,0,68,1,7.56,22,11,0,1,0
Yuzvendra Chahal,10,0,50,1,5.00,31,6,0,2,0
Hardik Pandya,10,0,60,3,6.00,26,5,1,2,0
