BATSMEN,,R,B,M,4s,6s,SR
Graeme Smith,c Gunaratne b de Silva,35,34,51,5,0,102.94
Herschelle Gibbs,b Muralitharan,73,88,117,7,2,82.95
Gary Kirsten,b de Silva,8,21,27,0,0,38.10
Jacques Kallis,b Jayasuriya,16,19,20,1,0,84.21
Boeta Dippenaar,lbw b Jayasuriya,8,15,18,0,0,53.33
Mark Boucher,not out,45,50,71,2,1,90.00
Shaun Pollock,run out (Sangakkara/Muralitharan),25,37,52,1,0,67.57
Lance Klusener,not out,1,8,16,0,0,12.50
