BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Manoj Prabhakar,10,0,39,3,3.90,-,-,-,0,1
Javagal Srinath,10,0,22,2,2.20,-,-,-,0,0
Anil Kumble,10,0,35,3,3.50,-,-,-,5,0
Venkatesh Prasad,10,0,34,0,3.40,-,-,-,0,0
Aashish Kapoor,10,2,41,1,4.10,-,-,-,0,0
