BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
John Snow,12,2,24,0,2.00,-,-,-,0,0
Geoff Arnold,10,2,20,1,2.00,-,-,-,0,0
Chris Old,12,4,26,1,2.17,-,-,-,0,0
Tony Greig,9,1,26,0,2.89,-,-,-,0,0
Barry Wood,5,2,4,0,0.80,-,-,-,0,0
Peter Lever,10,0,16,1,1.60,-,-,-,0,0
John Jameson,2,1,3,0,1.50,-,-,-,0,0
