BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Asif Masood,6,2,14,0,2.33,-,-,-,0,0
Imran Khan,7.1,3,15,3,2.09,-,-,-,0,0
Javed Miandad,7,2,22,2,3.14,-,-,-,0,0
Naseer Malik,6,1,19,1,3.17,-,-,-,0,0
Sadiq Mohammad,6,1,20,2,3.33,-,-,-,0,0
Wasim Raja,7,4,7,1,1.00,-,-,-,0,0
Mushtaq Mohammad,5,0,16,0,3.20,-,-,-,0,0
Pervez Mir,6,1,17,1,2.83,-,-,-,0,0
