BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Wasim Akram,8,1,41,1,5.13,35,7,0,1,2
Shoaib Akhtar,4,0,37,0,9.25,9,4,1,0,1
Abdul Razzaq,2,0,13,0,6.50,6,2,0,0,0
Azhar Mahmood,2,0,20,0,10.00,2,2,0,0,0
Saqlain Mushtaq,4.1,0,21,1,5.04,12,2,0,0,0
