BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Geoff Lawson,10,1,40,1,4.00,-,-,-,0,0
Rodney Hogg,12,2,40,3,3.33,-,-,-,0,0
Tom Hogan,11,1,31,1,2.82,-,-,-,0,0
Jeff Thomson,10.5,0,51,3,4.71,-,-,-,0,0
Ken MacLeay,12,2,48,1,4.00,-,-,-,0,0
