BATSMEN,,R,B,M,4s,6s,SR
Quinton de Kock,b Boult,5,8,8,1,0,62.50
Hashim Amla,b Santner,55,83,111,4,0,66.27
Faf du Plessis,b Ferguson,23,35,53,4,0,65.71
Aiden Markram,c Munro b de Grandhomme,38,55,74,4,0,69.09
Rassie van der Dussen,not out,67,64,100,2,3,104.69
David Miller,c Boult b Ferguson,36,37,55,2,1,97.30
Andile Phehlukwayo,c Williamson b Ferguson,0,5,12,0,0,0.00
Chris Morris,not out,6,7,12,1,0,85.71
