BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Heath Streak,10,0,59,0,5.90,36,9,1,1,0
Douglas Hondo,8.2,0,52,1,6.24,28,8,0,2,0
Andy Blignaut,10,0,41,2,4.10,38,4,0,3,0
Grant Flower,10,0,33,0,3.30,32,1,0,1,1
Guy Whittall,3,0,19,0,6.33,7,2,0,0,0
Sean Ervine,6,0,44,1,7.33,16,5,1,1,0
