BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Courtney Walsh,10,1,23,1,2.30,48,0,0,2,4
Sir Curtly Ambrose,10,0,19,1,1.90,49,0,0,2,0
Reon King,10,1,29,2,2.90,47,2,0,5,1
Phil Simmons,9,2,33,2,3.67,40,4,0,4,1
Mervyn Dillon,9.1,0,46,4,5.02,29,5,0,3,0
