BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Geoff Allott,10,1,33,1,3.30,40,1,0,2,0
Dion Nash,10,1,57,1,5.70,37,6,0,5,3
Chris Cairns,10,0,44,2,4.40,35,2,1,0,2
Gavin Larsen,10,0,40,1,4.00,34,1,0,1,1
Nathan Astle,7,0,49,0,7.00,18,3,2,0,0
Chris Harris,3,0,16,0,5.33,11,3,0,0,0
