BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Javagal Srinath,10,1,49,1,4.90,40,7,0,1,2
Debasis Mohanty,10,0,41,2,4.10,42,6,0,1,0
Venkatesh Prasad,10,0,44,0,4.40,39,5,0,2,0
Robin Singh,4,0,27,1,6.75,13,4,0,0,0
Sourav Ganguly,2,0,15,0,7.50,6,2,0,0,2
Anil Kumble,9.2,0,48,0,5.14,29,4,0,2,0
Sachin Tendulkar,3,0,14,0,4.67,8,0,0,2,0
