BATSMEN,,R,B,M,4s,6s,SR
William Porterfield,c Buurman b Cooper,68,93,116,10,0,73.12
Paul Stirling,c Kervezee b Seelaar,101,72,119,14,2,140.28
Ed Joyce,c Buurman b Cooper,28,33,45,3,0,84.85
Niall O'Brien,not out,57,58,83,7,0,98.28
Gary Wilson,c Buurman b ten Doeschate,27,21,26,2,2,128.57
Kevin O'Brien,not out,15,9,13,0,2,166.67
