BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Mohammed Shami,6.2,0,16,4,2.53,29,2,0,1,0
Jasprit Bumrah,6,1,9,2,1.50,28,0,0,0,0
Hardik Pandya,5,0,28,1,5.60,13,3,0,0,1
Kuldeep Yadav,9,1,35,1,3.89,28,1,0,2,0
Kedar Jadhav,1,0,4,0,4.00,5,1,0,0,0
Yuzvendra Chahal,7,0,39,2,5.57,24,5,1,0,0
