BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Zaheer Khan,9.3,1,29,2,3.05,41,2,0,3,0
Javagal Srinath,10,0,37,1,3.70,45,6,0,1,0
Ashish Nehra,10,2,23,6,2.30,47,2,0,0,0
Sourav Ganguly,6,0,34,0,5.67,21,2,2,0,2
Harbhajan Singh,10,0,40,0,4.00,36,2,1,2,0
