BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Andy Caddick,10,0,69,3,6.90,34,10,1,2,2
James Anderson,10,0,61,1,6.10,30,5,1,5,0
Andrew Flintoff,10,2,15,2,1.50,49,1,0,1,0
Craig White,10,0,57,1,5.70,32,7,0,0,1
Ronnie Irani,6,0,28,0,4.67,18,1,1,0,0
Paul Collingwood,4,0,15,1,3.75,11,0,0,0,0
