BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Ravi Ratnayeke,10,0,58,1,5.80,-,-,-,0,0
Vinothen John,8,1,53,1,6.63,-,-,-,0,0
Ashantha de Mel,10,0,53,0,5.30,-,-,-,0,0
Sridharan Jeganathan,9,1,45,1,5.00,-,-,-,0,0
Don Anurasiri,7,0,45,1,6.43,-,-,-,0,0
Aravinda de Silva,6,0,37,1,6.17,-,-,-,0,0
