BOWLING,O,M,R,W,ECON,0s,4s,6s,WD,NB
Imran Khan,3.2,1,13,1,3.90,-,-,-,0,0
Wasim Akram,7,0,34,0,4.86,-,-,-,0,0
Manzoor Elahi,9.4,0,32,1,3.31,-,-,-,0,0
Tauseef Ahmed,10,1,23,0,2.30,-,-,-,0,0
Abdul Qadir,10,0,40,3,4.00,-,-,-,0,0
Saleem Malik,7,1,29,0,4.14,-,-,-,0,0
Javed Miandad,3,0,5,1,1.67,-,-,-,0,0
